day,box1,box2,box3,box4,box5,box6,box7,box8,box9,box10,box11,box12,box13,box14,box15,box16,box17,box18,box19,box20,box21,box22,box23,box24,box25,box26,box27,box28,box29
1508,3.10375,1.71797,1.45556,3.38631,1.29966,1.52676,1.22724,1.60140,1.68501,3.05467,1.24301,3.26380,3.24253,1.64854,1.53880,3.16917,1.36111,1.31335,1.50252,1.23487,1.61462,1.22549,1.66544,1.90240,1.70532,1.81220,1.39911,1.62685,1.85344
1509,2.70579,1.58445,1.30936,3.27070,1.19180,1.37877,1.09310,1.43095,1.47839,2.91086,1.14750,3.12320,3.10563,1.48011,1.39080,3.02690,1.30386,1.23133,1.36715,1.21762,1.48140,1.15286,1.51902,1.58598,1.52855,1.49063,1.25619,1.52908,1.72128
1510,2.65339,1.62757,1.36625,3.14764,1.26343,1.39076,1.35083,1.41978,1.45691,2.61728,1.36762,2.99158,3.11697,1.51852,1.47720,2.78978,1.44157,1.40965,1.47276,1.40142,1.52778,1.37908,1.50122,1.57051,1.52078,1.52140,1.26909,1.55472,1.75501
1511,2.78397,1.58712,1.32774,3.09482,1.23982,1.36383,1.35339,1.39173,1.37868,2.60757,1.35056,3.02284,3.08469,1.44806,1.43233,2.75369,1.39801,1.35906,1.41502,1.37398,1.47857,1.34297,1.45970,1.47906,1.45177,1.44415,1.24246,1.52002,1.70359
1512,2.70712,1.63862,1.43192,2.94569,1.30871,1.39865,1.44078,1.41572,1.34560,2.56478,1.36338,2.91857,2.98099,1.43667,1.45123,2.57375,1.43349,1.40012,1.42741,1.39953,1.46246,1.37925,1.43776,1.44528,1.41175,1.40759,1.28981,1.53916,1.75227
1513,2.73310,1.77403,1.60887,2.73045,1.44910,1.53620,2.11287,1.54459,1.47323,2.55159,1.62580,2.83170,2.91750,1.56511,1.60336,2.44173,1.59253,1.58707,1.59659,1.51226,1.56973,1.50179,1.51873,1.53231,1.51109,1.53184,1.43143,1.63690,1.90487
1514,2.81795,1.82865,1.70820,2.58996,1.53792,1.63535,1.90289,1.67558,1.58932,2.59110,1.65448,2.74594,2.76944,1.68038,1.72055,2.36978,1.75361,1.77768,1.74648,1.70827,1.64698,1.72642,1.61852,1.65515,1.62296,1.65575,1.55077,1.68439,1.96443
1515,2.75047,1.89389,1.81142,2.52028,1.64356,1.72475,1.83543,1.78928,1.71192,2.69617,1.86853,2.72594,2.60681,1.79673,1.83280,2.37413,1.91025,1.96317,1.89036,1.93144,1.74917,1.96563,1.75324,1.79461,1.74677,1.79943,1.65986,1.73980,2.02780
1516,2.58887,1.84092,1.76600,2.50217,1.62421,1.70014,1.88178,1.76144,1.67880,2.69098,1.83805,2.70860,2.50909,1.72741,1.72413,2.38798,1.78112,1.80128,1.76073,1.82452,1.71769,1.83622,1.74549,1.74328,1.71672,1.72360,1.63715,1.69990,1.93743
1517,2.47812,1.70711,1.61587,2.51742,1.52113,1.62526,1.74731,1.67431,1.58837,2.68375,1.71095,2.71143,2.46170,1.63519,1.64661,2.42198,1.66628,1.67616,1.64959,1.69497,1.66613,1.69658,1.67971,1.63183,1.62375,1.59545,1.55517,1.61088,1.79123
1518,2.40450,1.64884,1.55007,2.58768,1.48229,1.60965,1.70455,1.65595,1.57183,2.64770,1.69360,2.74159,2.49049,1.62668,1.66751,2.49771,1.67570,1.68202,1.65160,1.69014,1.66763,1.69566,1.65971,1.60287,1.59744,1.57615,1.54110,1.58142,1.74623
1519,2.37631,1.67490,1.58613,2.68997,1.52456,1.64359,1.70574,1.69108,1.60433,2.52599,1.69530,2.78660,2.56644,1.65362,1.71440,2.58295,1.72835,1.71054,1.68472,1.71770,1.69817,1.71335,1.68895,1.60832,1.62008,1.60553,1.57570,1.61325,1.77124
1520,2.44294,1.62272,1.52180,2.77962,1.48414,1.61953,1.64636,1.66041,1.55450,2.42801,1.64636,2.82753,2.67723,1.58202,1.64581,2.63383,1.64892,1.60267,1.59709,1.65023,1.64268,1.62081,1.65231,1.51243,1.56571,1.51966,1.53898,1.59034,1.71511
1521,2.51813,1.65590,1.57835,2.88616,1.54812,1.64839,1.60445,1.67726,1.59418,2.43199,1.59729,2.85086,2.77126,1.60033,1.65995,2.74031,1.65622,1.61675,1.62520,1.62742,1.65250,1.59863,1.66988,1.55029,1.59706,1.56839,1.57972,1.63572,1.74269
1522,2.59802,1.76331,1.72112,2.94667,1.68016,1.73529,1.67414,1.75979,1.71236,2.50643,1.70546,2.87180,2.82007,1.71280,1.76418,2.82826,1.76874,1.76530,1.74705,1.75648,1.74211,1.74651,1.75512,1.68370,1.70377,1.71307,1.68570,1.73677,1.85099
1523,2.61381,1.94726,1.93606,2.93756,1.86765,1.86899,1.88798,1.90213,1.88193,2.60698,1.90217,2.86793,2.84759,1.88999,1.93307,2.72515,1.95953,1.98244,1.93515,1.95664,1.89865,1.97357,1.90030,1.87453,1.86933,1.92280,1.84552,1.88352,2.04720
1524,2.68518,2.10827,2.10942,2.87863,2.02781,1.99092,2.07422,2.02831,2.03158,2.65567,2.08784,2.87237,2.90053,2.06002,2.09722,2.61638,2.13554,2.17480,2.10989,2.14565,2.04490,2.17464,2.03928,2.03242,2.02734,2.09453,1.99370,2.01787,2.22536
1525,2.76172,2.20435,2.19691,2.80401,2.10525,2.04832,2.16858,2.07545,2.08276,2.67716,2.13799,2.87093,2.87846,2.10338,2.11896,2.59359,2.15143,2.16296,2.12279,2.16537,2.08364,2.17881,2.08858,2.07030,2.08200,2.11995,2.06298,2.09816,2.34424
1526,2.78062,2.29238,2.27745,2.80777,2.18061,2.10401,2.16180,2.11788,2.12598,2.72897,2.13084,2.88030,2.85012,2.13951,2.16027,2.61068,2.18644,2.19057,2.16246,2.17932,2.12572,2.18130,2.12477,2.08298,2.12026,2.13653,2.12963,2.17061,2.42440
1527,2.85994,2.62031,2.67076,2.83615,2.52870,2.37470,2.36502,2.40347,2.47734,2.83439,2.48485,2.92121,2.90211,2.52547,2.57417,2.69348,2.63333,2.75125,2.64153,2.64902,2.45285,2.71346,2.41376,2.48335,2.45686,2.57873,2.44560,2.42810,2.75569
1528,2.89963,2.86458,2.95935,2.88506,2.76923,2.57373,2.81252,2.60297,2.71657,2.89161,2.81298,2.97625,2.92531,2.78481,2.83132,2.79205,2.91483,3.05463,2.92636,2.94540,2.67693,3.00727,2.61746,2.77603,2.70324,2.85923,2.66513,2.62475,3.02827
1529,2.96019,2.98085,3.09088,2.98257,2.87295,2.67379,2.95438,2.70078,2.82651,2.94528,2.97841,3.02774,2.98430,2.91849,2.94420,2.87829,3.06276,3.20301,3.05937,3.10214,2.79087,3.17660,2.70823,2.94432,2.82569,2.99535,2.75161,2.73205,3.16958
1530,2.99898,3.00838,3.08559,3.05046,2.87802,2.71019,3.20291,2.71857,2.84809,2.98066,3.08334,3.05963,3.04936,2.90584,2.88034,2.93122,2.98849,3.07084,2.96005,3.05714,2.79094,3.12331,2.72475,2.95935,2.83494,2.97236,2.77346,2.78085,3.20688
1531,3.04873,2.99841,3.03726,3.09883,2.85017,2.71942,3.16317,2.71289,2.84565,3.00652,3.06390,3.08346,3.09576,2.89561,2.86552,2.98899,2.94904,3.01437,2.92904,3.01544,2.79901,3.06401,2.72513,2.95570,2.82727,2.94396,2.77890,2.80247,3.17943
1532,3.09398,2.99078,3.00621,3.13394,2.84456,2.73285,3.08740,2.71808,2.84556,3.04203,2.99363,3.11037,3.12849,2.89101,2.86083,3.05041,2.92085,2.98028,2.91545,2.97229,2.80249,3.01084,2.73301,2.96602,2.83321,2.94117,2.77899,2.81909,3.15380
1533,3.11180,3.05092,3.05645,3.15543,2.89311,2.78100,2.89866,2.75068,2.86211,3.06986,2.86512,3.13336,3.13935,2.88349,2.85132,3.09765,2.87964,2.92106,2.89968,2.89343,2.79923,2.91430,2.75542,2.96182,2.85052,2.94784,2.81156,2.87403,3.19532
1534,3.12495,3.03314,3.02021,3.17281,2.87771,2.80738,3.01470,2.77208,2.86131,3.11011,2.93515,3.15723,3.16251,2.87127,2.84093,3.12909,2.87682,2.89978,2.87948,2.90146,2.79830,2.92587,2.77165,2.94770,2.86498,2.93136,2.81474,2.89463,3.16661
1535,3.14738,2.98363,2.96074,3.17908,2.84290,2.79971,2.94149,2.76612,2.84276,3.12950,2.86884,3.17274,3.18246,2.84554,2.81209,3.13498,2.83441,2.85052,2.84456,2.85372,2.78682,2.86251,2.76753,2.92859,2.84621,2.91084,2.80180,2.87286,3.08255
1536,3.19173,3.08791,3.08956,3.23902,2.99341,2.94361,3.00476,2.93613,3.03437,3.18500,3.03632,3.22149,3.22370,3.06206,3.04597,3.20872,3.09063,3.16685,3.11140,3.10123,2.97909,3.14752,2.93600,3.13556,3.02796,3.15602,2.95572,2.99384,3.17062
1537,3.27788,3.22617,3.25793,3.31305,3.17747,3.10864,3.39373,3.14062,3.25402,3.28092,3.43564,3.27086,3.31454,3.33212,3.34819,3.25398,3.45932,3.61028,3.46617,3.51133,3.21591,3.61140,3.14376,3.40311,3.28081,3.45402,3.13776,3.13671,3.31203
1538,3.34510,3.40810,3.46749,3.31264,3.34791,3.24301,3.50409,3.27037,3.40871,3.32711,3.53970,3.27857,3.34885,3.49366,3.49764,3.21048,3.59142,3.68209,3.61846,3.58989,3.36835,3.62545,3.27790,3.58526,3.44177,3.59660,3.27946,3.27323,3.48602
1539,3.26556,3.13030,3.09118,3.24319,2.99102,2.99608,3.05021,2.96468,3.02862,3.25601,2.99374,3.23661,3.26356,3.05874,3.02661,3.16801,2.97893,2.83873,3.01626,2.92076,3.02788,2.84716,2.98761,3.13843,3.06017,3.04268,2.98442,3.05671,3.20290
1540,3.26453,3.27304,3.23059,3.29368,3.13667,3.14004,3.06427,3.11352,3.17459,3.29041,3.12949,3.27121,3.28338,3.21738,3.21881,3.21660,3.22718,3.25044,3.25090,3.21209,3.16497,3.20165,3.12570,3.27559,3.19297,3.25382,3.12567,3.18160,3.35793
1541,3.32409,3.58741,3.59602,3.33371,3.47040,3.39825,3.48642,3.40636,3.50174,3.35776,3.57503,3.31173,3.36756,3.59125,3.60757,3.26909,3.69412,3.83719,3.71607,3.70905,3.47689,3.79519,3.39763,3.67855,3.51649,3.71401,3.41062,3.42786,3.69383
1542,3.43634,3.97844,4.06602,3.37609,3.87260,3.69528,4.02435,3.72539,3.88445,3.40783,4.10404,3.35261,3.42910,3.96888,3.97397,3.36649,4.08938,4.30534,4.13775,4.16659,3.79775,4.30457,3.69283,4.13934,3.88884,4.18512,3.73949,3.72800,4.08679
1543,3.49616,4.05378,4.11594,3.39142,3.92859,3.75334,4.10409,3.75828,3.91149,3.41950,4.04436,3.36852,3.44165,3.96917,3.89580,3.38755,4.00217,4.12539,4.00880,4.06502,3.79916,4.14225,3.72785,4.11554,3.90477,4.13153,3.78717,3.79729,4.16803
1544,3.54715,4.10149,4.14974,3.40564,3.97310,3.77242,4.06158,3.76987,3.89298,3.47739,3.93685,3.38500,3.44736,3.95892,3.82442,3.39426,3.88052,3.95042,3.92517,3.91067,3.78228,3.97000,3.74714,4.10662,3.93354,4.09679,3.83830,3.83359,4.23920
1545,3.61022,4.39472,4.48112,3.47501,4.28334,4.01681,4.11595,4.03858,4.17812,3.56233,4.19139,3.42785,3.51369,4.33412,4.22243,3.48111,4.29012,4.47509,4.38193,4.31833,4.11130,4.41885,4.02931,4.42902,4.24496,4.48242,4.12717,4.07228,4.57146
1546,3.68614,4.70700,4.85328,3.54432,4.63786,4.28358,4.49059,4.32625,4.50668,3.64675,4.67229,3.49562,3.57039,4.71212,4.60912,3.57440,4.72834,4.97511,4.81024,4.80845,4.44414,4.94838,4.33703,4.83712,4.60214,4.88939,4.44257,4.33413,4.92510
1547,3.73542,5.01489,5.21771,3.61855,4.97341,4.54625,4.98644,4.59854,4.81460,3.71715,5.04330,3.56859,3.66928,5.05291,4.93127,3.67668,5.07736,5.35061,5.16661,5.16145,4.75686,5.33174,4.61847,5.22671,4.90492,5.26170,4.74501,4.60051,5.27364
1548,4.00098,5.40873,5.65561,3.75145,5.39227,4.91569,5.49130,4.97169,5.23377,3.82688,5.44544,3.70009,3.83186,5.50194,5.33541,3.87276,5.50658,5.80305,5.61243,5.57341,5.15679,5.76030,5.02877,5.72616,5.32953,5.76591,5.19066,4.95724,5.68383
1549,4.16536,5.73215,5.98697,3.91639,5.69841,5.24346,5.85885,5.27840,5.59116,3.95076,5.84867,3.83372,3.93550,5.89558,5.68214,4.07285,5.85160,6.14868,5.96683,5.92894,5.51742,6.12871,5.38542,6.15234,5.70603,6.14500,5.56141,5.26068,6.03632
1550,4.20666,6.00137,6.33402,4.09559,6.05804,5.54479,4.47378,5.61071,5.96540,4.14420,5.77957,3.96200,4.01431,6.32725,6.20906,4.22835,6.42655,6.72631,6.52486,6.38720,5.94749,6.49082,5.75998,6.62825,6.16136,6.60505,5.86999,5.54368,6.25915
1551,4.19221,6.16051,6.50374,4.23457,6.30232,5.75225,4.78462,5.82352,6.18928,4.27772,6.05397,4.08534,4.16239,6.50204,6.39802,4.37522,6.67321,6.89505,6.67015,6.71219,6.15226,6.80231,5.96606,6.82507,6.40520,6.76040,6.02951,5.77644,6.31919
1552,4.23189,6.33066,6.66110,4.34952,6.43453,5.91311,4.65577,5.98162,6.35815,4.28225,5.48075,4.17406,4.27610,6.56641,6.48917,4.49213,6.63491,6.71700,6.68717,6.22751,6.27096,6.22435,6.09434,6.87288,6.49906,6.76365,6.11019,5.98584,6.35915
1553,4.30964,6.42344,6.72496,4.38445,6.41539,6.01046,4.68442,6.06797,6.42993,4.30511,5.14359,4.20163,4.33418,6.57523,6.53745,4.51738,6.50242,6.51435,6.67129,5.79834,6.33646,5.76662,6.16788,6.89529,6.51226,6.76531,6.14862,6.12307,6.35019
1554,4.54115,6.92874,7.30123,4.46718,6.94067,6.41667,6.80452,6.49463,6.88945,4.44474,6.93295,4.29177,4.52766,7.05210,6.96529,4.66877,7.13855,7.38759,7.21953,7.19452,6.71476,7.32145,6.55467,7.47104,6.97603,7.41964,6.59991,6.53554,6.85668
1555,4.88783,7.47593,7.92217,4.62886,7.57483,6.88284,7.57716,6.97382,7.43024,4.63385,7.60838,4.41374,4.64564,7.70327,7.53648,4.83385,7.75968,8.16990,7.88459,7.85226,7.23814,8.10366,7.04290,8.15830,7.56832,8.14334,7.17209,6.97446,7.45444
1556,5.09894,7.95530,8.43365,4.79724,8.09060,7.30343,8.31464,7.35938,7.88482,4.93321,8.36127,4.56504,4.84233,8.31032,8.04404,4.98636,8.33316,8.81513,8.43453,8.52587,7.75595,8.84786,7.48326,8.76709,8.04197,8.69728,7.69099,7.36479,8.04130
1557,5.33212,8.23423,8.67434,4.93783,8.35003,7.59053,8.02922,7.62010,8.08605,5.12267,8.64416,4.73994,4.96828,8.47593,8.16616,5.15912,8.39830,8.67565,8.47211,8.64483,8.01207,8.80470,7.74092,8.91765,8.26323,8.81524,7.99441,7.63342,8.40146
1558,5.43012,8.36263,8.79863,5.00077,8.48402,7.72241,8.35422,7.73824,8.13735,5.21194,8.16283,4.83583,5.12287,8.41529,8.12006,5.23598,8.20086,8.39676,8.40525,8.24363,8.00764,8.34093,7.81924,8.90165,8.35333,8.78493,8.07839,7.78992,8.48439
1559,5.57816,8.73667,9.24620,5.08887,8.88492,8.06240,8.42690,8.09462,8.55698,5.44578,8.46253,4.94649,5.14399,8.86769,8.63993,5.39713,8.73223,9.08040,8.99039,8.72560,8.39035,8.91732,8.17120,9.36975,8.73755,9.29178,8.44112,8.12492,8.83019
1560,5.50037,9.21546,9.77283,5.25757,9.35099,8.50066,7.43412,8.57279,9.13540,5.60613,8.52436,5.04640,5.15217,9.47731,9.31259,5.60929,9.41262,9.80240,9.73325,9.16749,8.95794,9.29652,8.66016,9.92767,9.28647,9.93482,8.86440,8.55311,9.29371
1561,5.35112,9.54931,10.04853,5.31315,9.53343,8.80750,5.36577,8.86282,9.51759,5.58991,5.93790,5.09994,5.18170,9.83726,9.69853,5.68978,9.18605,9.26755,10.00986,7.25754,9.46779,7.17730,9.04402,10.21521,9.56328,10.14440,9.12320,8.86771,9.57592
1562,5.29926,9.79437,10.15394,5.22969,9.62308,9.02318,5.55696,9.09251,9.72082,5.47980,6.08250,5.10080,5.16535,10.00777,9.86410,5.63614,8.94585,8.68097,10.04570,6.77068,9.76127,6.61996,9.31856,10.37615,9.66481,10.17204,9.32640,9.13194,9.78660
1563,5.32052,10.21724,10.54256,5.24620,9.96787,9.34951,7.41207,9.40219,10.04261,5.46348,8.34200,5.13731,5.21356,10.20601,10.19217,5.68016,10.11833,10.16095,10.39292,9.55803,9.92579,9.36777,9.55784,10.74564,9.90169,10.47686,9.65233,9.50160,10.16541
1564,5.53975,10.56069,10.85376,5.40576,10.27765,9.65311,9.84722,9.69389,10.39760,5.48377,10.15871,5.24626,5.38520,10.49179,10.49417,5.87136,10.65703,10.91205,10.75262,10.64020,10.12216,10.74450,9.81751,11.18977,10.23641,10.87333,9.96410,9.82467,10.50963
1565,5.72305,10.65578,10.92204,5.56141,10.36730,9.78636,6.00258,9.82363,10.49579,5.62258,7.71603,5.37123,5.39151,10.62525,10.65397,6.00565,10.71909,10.83748,10.87627,9.61404,10.32347,9.51120,9.96414,11.32007,10.36310,10.94892,10.09409,9.96551,10.55653
1566,5.57245,10.71737,10.98203,5.51724,10.43666,9.87279,7.63034,9.85353,10.43443,5.69741,8.54450,5.38474,5.46453,10.49428,10.51223,5.91472,10.54751,10.60273,10.68002,9.84124,10.26032,9.71099,9.98740,11.24005,10.33026,10.85285,10.10753,10.07467,10.55327
1567,6.11755,11.09050,11.38036,5.60718,10.85387,10.20519,10.73733,10.14208,10.65490,5.71761,10.57732,5.52015,5.87915,10.70106,10.55747,6.06580,10.70909,10.87339,10.76108,10.76656,10.36288,10.85794,10.21137,11.47456,10.63821,11.20423,10.46230,10.39705,10.98197
1568,6.78480,11.32268,11.66765,5.92354,11.20174,10.45900,11.00501,10.38695,10.82899,6.01168,10.80103,5.79758,6.04706,10.95064,10.62752,6.52363,10.73710,10.92162,10.87057,10.83297,10.53628,10.95785,10.42257,11.73312,10.94506,11.50273,10.79322,10.62038,11.25271
1569,6.84733,10.90805,11.14227,6.31380,10.73729,10.18629,10.43622,10.07420,10.36586,6.32801,10.10617,6.09487,6.18480,10.32466,10.01138,6.86978,9.99180,9.98710,10.10322,10.03039,10.08829,10.02266,10.09620,11.06562,10.51450,10.73092,10.36401,10.40601,10.78158
1570,6.87183,10.69306,10.83558,6.72494,10.44238,10.05937,9.54265,9.95259,10.12475,6.59010,9.61492,6.38863,6.54755,9.96147,9.73682,7.05193,9.62898,9.59162,9.75176,9.58561,9.84428,9.55902,9.90790,10.61917,10.17618,10.24687,10.10213,10.31988,10.52699
1571,6.82446,10.38532,10.41030,6.86923,10.01227,9.83731,6.75066,9.70196,9.77492,6.61076,7.40133,6.50321,6.68429,9.40462,9.23120,7.05361,8.67241,8.67420,9.18572,7.83543,9.41982,7.81940,9.60017,10.14788,9.70336,9.74473,9.79734,10.09304,10.24338
1572,6.77094,10.29149,10.21073,6.84303,9.84083,9.83208,6.85343,9.66464,9.67182,6.74269,7.18993,6.52777,6.76804,9.32794,9.13570,7.03998,8.03117,8.05460,9.11216,7.24084,9.36599,7.29831,9.55770,9.98115,9.56794,9.65756,9.73389,10.04897,10.20584
1573,6.83345,10.11758,10.00658,6.94386,9.67036,9.71801,7.03214,9.56467,9.50169,6.81566,7.38444,6.69097,6.86159,9.23923,9.05956,7.21152,8.42090,8.46374,9.04419,7.67131,9.26549,7.69248,9.42374,9.86355,9.44293,9.53987,9.58889,9.89321,10.07160
1574,6.91182,10.02041,9.87217,7.03052,9.58129,9.69497,7.39477,9.55863,9.45799,6.87959,7.89348,6.75560,6.94091,9.29742,9.19850,7.26600,8.88537,8.89847,9.18525,8.41767,9.30971,8.41311,9.40906,9.75858,9.40720,9.53256,9.55085,9.82059,10.02272
1575,7.00936,10.21673,10.14495,7.04760,9.81538,9.82848,7.76108,9.69568,9.64334,6.92397,8.48013,6.81873,7.00063,9.47544,9.38703,7.33241,9.21231,9.23308,9.36280,9.03180,9.45856,9.00881,9.53709,9.96529,9.57572,9.78834,9.72235,9.95124,10.23111
1576,7.01751,10.28027,10.24098,6.96365,9.90038,9.87308,8.17723,9.72443,9.71703,6.98798,8.69025,6.80994,6.95100,9.53973,9.44647,7.28225,9.30405,9.29970,9.43174,9.13103,9.51724,9.10662,9.58869,10.01439,9.63262,9.86250,9.79148,9.99299,10.28022
1577,7.21855,10.63891,10.67134,7.04541,10.30264,10.17636,9.61091,10.06973,10.13267,7.12789,9.71050,6.89455,7.08177,10.04956,10.00693,7.44191,9.99603,10.09526,10.06188,9.94037,9.94918,10.00428,9.94016,10.47302,10.03483,10.39477,10.14110,10.28771,10.65663
1578,7.45645,10.68373,10.68028,7.14180,10.35913,10.21395,10.01071,10.12145,10.17446,7.24950,9.94309,6.98845,7.15731,10.12019,10.03388,7.52404,10.07112,10.11174,10.08359,10.06727,10.00348,10.09930,10.00282,10.45307,10.10265,10.37268,10.20122,10.35339,10.74591
1579,7.56005,10.78608,10.75571,7.33790,10.45483,10.29213,10.17780,10.21846,10.22018,7.40283,10.13967,7.13428,7.21446,10.19273,10.09015,7.74796,10.10245,10.12487,10.11652,10.16661,10.07852,10.18254,10.10079,10.43870,10.20993,10.40763,10.29192,10.45557,10.90714
1580,7.63856,10.94122,10.95434,7.61235,10.66778,10.42575,10.05628,10.38525,10.37819,7.51701,10.06489,7.31858,7.50016,10.40458,10.31646,8.03866,10.33032,10.40291,10.38626,10.28914,10.28075,10.31698,10.28935,10.53925,10.38328,10.57027,10.46449,10.58647,11.04011
1581,7.90907,11.34985,11.43679,7.80385,11.12276,10.80340,10.59630,10.78766,10.87636,7.72961,10.70975,7.46565,7.70569,11.01187,10.99578,8.18697,11.08130,11.32738,11.15764,11.04600,10.81137,11.19378,10.73045,11.09490,10.86533,11.18209,10.90203,10.94686,11.46791
1582,7.93208,11.62257,11.71640,7.79753,11.37477,11.05813,9.98009,11.02768,11.20472,7.95185,10.93188,7.54088,7.70980,11.41919,11.45505,8.23972,11.61787,11.91585,11.65861,11.53172,11.18432,11.66779,11.01687,11.49716,11.19975,11.54316,11.16931,11.21072,11.79451
1583,7.89445,11.96306,12.09835,7.82588,11.71914,11.36258,10.93883,11.31949,11.58466,8.03664,11.56344,7.60664,7.74130,11.83528,11.90362,8.29554,12.09978,12.47457,12.15014,12.12780,11.56737,12.31187,11.32470,11.95573,11.54720,11.99193,11.48355,11.51825,12.14714
1584,8.11562,12.53494,12.79831,7.81834,12.33384,11.83687,12.34031,11.78238,12.20180,8.04781,12.48015,7.66095,7.87101,12.41314,12.44474,8.36462,12.69076,13.12697,12.75120,12.77353,12.05517,13.04873,11.77744,12.75024,12.08016,12.72419,12.00850,11.99081,12.68707
1585,8.42557,13.25406,13.65387,7.96213,13.08812,12.42867,12.30781,12.38215,12.98725,8.24697,13.12631,7.79637,7.91623,13.24294,13.28348,8.59604,13.59780,14.14801,13.70952,13.62626,12.75835,13.88720,12.39662,13.74388,12.82984,13.68537,12.67308,12.57785,13.39459
1586,8.35660,13.88150,14.39825,8.23700,13.72612,12.98456,11.32737,12.93266,13.64505,8.48806,13.28096,7.97832,7.98720,13.96430,14.08172,8.82356,14.37391,14.85984,14.57071,14.19346,13.47388,14.27221,12.99716,14.54810,13.49365,14.43027,13.26380,13.12904,13.93482
1587,8.35550,14.43477,14.98423,8.29140,14.23566,13.46208,13.47419,13.40422,14.18106,8.49560,14.13718,8.07830,8.23873,14.37110,14.49273,8.89355,14.79473,15.25652,14.94895,14.81256,13.89378,14.97387,13.45683,15.14929,13.95358,14.91673,13.75569,13.63514,14.37373
1588,8.92670,15.03118,15.56443,8.30921,14.78519,13.96918,15.18176,13.91022,14.73542,8.56674,15.11627,8.14667,8.53010,14.79587,14.80167,8.97683,15.21882,15.71569,15.23723,15.37876,14.25957,15.67235,13.93181,15.76307,14.48887,15.48529,14.27324,14.16731,14.93430
1589,9.43686,15.72706,16.26603,8.43504,15.44256,14.54455,15.85133,14.48071,15.39558,8.97423,15.77435,8.27675,8.67695,15.46868,15.35092,9.18309,15.76245,16.35022,15.84312,15.98819,14.81365,16.35266,14.50445,16.51774,15.15718,16.24007,14.89242,14.76380,15.64030
1590,9.68499,16.43566,16.95602,8.59081,16.09685,15.15154,16.51591,15.08974,16.10893,9.35694,16.43182,8.41026,8.76971,16.21934,16.01684,9.36794,16.43652,17.08518,16.56102,16.65665,15.46262,17.07051,15.13183,17.28910,15.85241,16.98200,15.55309,15.39191,16.34897
1591,9.76273,17.17119,17.76559,8.69825,16.83872,15.78036,17.12020,15.72364,16.83750,9.59278,17.10276,8.56910,8.87846,16.97160,16.69206,9.57652,17.10232,17.79436,17.28458,17.34738,16.13119,17.78645,15.78093,18.11137,16.59765,17.80670,16.25720,16.03336,17.05400
1592,9.90661,17.89350,18.58727,8.89452,17.58946,16.43423,14.64298,16.39558,17.59158,9.74228,17.30435,8.72187,8.88181,17.76327,17.55263,9.83236,17.97315,18.63231,18.21565,18.08680,16.91331,18.35011,16.47422,18.98322,17.38288,18.69552,16.96276,16.68287,17.73741
1593,9.41888,18.21957,18.79960,8.98444,17.85084,16.79753,11.32431,16.74344,17.85222,9.69445,15.45447,8.80419,8.78213,18.00566,17.91363,9.92900,18.17153,18.44556,18.36126,17.93424,17.38964,17.87292,16.88618,19.05517,17.63075,18.65033,17.30002,17.06143,17.98839
1594,9.39914,18.57504,19.03960,8.99382,18.14353,17.16117,18.06131,17.10408,18.13812,9.52787,18.02158,8.88437,9.17158,18.19491,17.98922,9.96779,18.23850,18.55660,18.36155,18.29915,17.57922,18.46000,17.21956,19.23191,17.93224,18.83258,17.64986,17.44186,18.33706
1595,9.83986,18.59929,18.97873,8.99008,18.15479,17.27339,16.89176,17.22089,18.13419,9.48065,17.97793,8.92227,9.13218,18.15490,17.87367,9.98936,18.05326,18.25962,18.16818,18.14767,17.61273,18.23354,17.33521,19.16729,18.02177,18.74617,17.74521,17.56037,18.32606
1596,9.67377,17.76445,17.94931,9.18015,17.31189,16.74104,13.83284,16.60950,17.20779,9.62265,17.01947,9.08839,9.04183,17.10947,16.81553,10.11447,16.87812,16.75728,16.86555,17.07966,16.82654,16.98370,16.72256,18.00065,17.26567,17.51151,16.99176,17.06849,17.48380
1597,9.88448,16.29946,16.27509,10.01785,15.96389,15.66508,15.40139,15.44040,15.66142,9.78061,15.07563,9.89986,9.72395,15.45326,15.05878,10.90010,14.87455,14.60106,14.97516,14.83475,15.30772,14.61410,15.38945,16.08616,15.70639,15.44334,15.68363,16.00094,16.01446
1598,10.39115,15.14729,15.04023,11.05646,14.96275,14.75390,13.71890,14.53758,14.53885,10.31115,13.76587,10.71617,10.42279,14.24120,13.92328,11.43044,13.68362,13.45766,13.80196,13.55020,14.23229,13.37703,14.39930,14.77750,14.40592,14.16464,14.69318,15.04139,14.94423
1599,10.57100,15.06063,15.00058,11.35833,14.94679,14.68072,13.26277,14.50066,14.49311,10.56253,13.63500,11.00228,11.05965,14.20911,13.98681,11.62048,13.76729,13.67771,13.92832,13.56581,14.21803,13.49750,14.34373,14.75839,14.32142,14.37571,14.66636,14.93005,14.91423
1600,11.19339,15.36204,15.40328,11.53347,15.31817,14.95788,13.69980,14.83115,14.88480,10.80808,14.01685,11.21219,11.44487,14.73213,14.65950,11.86810,14.51283,14.62109,14.69286,14.31196,14.65533,14.35483,14.69053,15.20523,14.72767,15.03163,15.02246,15.15724,15.22966
