day,box1,box2,box3,box4,box5,box6,box7,box8,box9,box10,box11,box12,box13,box14,box15,box16,box17,box18,box19,box20,box21,box22,box23,box24,box25,box26,box27,box28,box29
1396,67.24321,33.30121,33.98429,58.13563,37.45587,39.45896,64.06425,42.47129,44.50288,69.14983,62.27946,61.83592,63.63004,50.72475,53.27637,52.67192,56.80217,57.58333,54.48013,59.67642,49.42296,60.08075,45.67008,49.79733,47.36454,48.11792,40.52450,36.41125,34.19813
1397,71.04696,76.10229,76.26171,72.54508,75.62746,74.96792,71.80117,74.55017,74.67858,70.59458,72.11075,71.79050,71.74258,73.84325,73.37658,73.26225,72.91812,72.92325,73.38558,72.49500,73.80525,72.49113,74.18775,74.48408,74.24975,74.40908,75.09683,75.37763,75.71600
1398,71.21433,71.76300,72.48971,72.12063,72.62450,72.48117,71.75833,72.65729,72.82533,70.79750,71.90829,71.59117,71.72217,72.61725,72.45721,72.40517,72.29838,72.30092,72.47996,72.09454,72.56488,72.09237,72.64696,72.96021,72.73413,72.84571,72.66946,72.17354,71.16721
1399,64.32567,68.79671,68.63629,65.40033,67.89854,67.54279,64.81171,67.07150,66.88138,63.88471,64.97163,64.90533,64.87258,66.15738,65.86900,65.94658,65.49558,65.40438,65.73658,65.22033,66.28000,65.17254,66.67338,66.37475,66.52783,66.49354,67.40871,68.05642,68.68188
1400,56.78467,61.86979,61.56562,58.74075,61.24621,61.18692,57.77804,60.89296,60.72275,55.98346,58.08975,57.77221,57.81254,59.91421,59.52150,59.55983,59.01725,58.92929,59.40888,58.53133,60.01304,58.48017,60.48596,60.29479,60.36104,60.36654,61.00512,61.55562,62.27692
1401,39.69712,31.68671,31.45267,36.13675,32.52546,33.74042,36.86662,34.40450,34.00762,41.94429,36.35021,38.96200,37.31354,34.53408,34.96646,35.40742,35.29083,35.08762,34.68517,35.84371,34.80863,35.74579,34.68079,33.86008,34.37854,34.06729,33.38083,33.07329,32.42775
1402,38.37050,40.37225,40.76492,38.31971,41.37192,41.34221,36.97188,41.57929,41.64767,39.91958,37.24829,39.49279,37.39204,40.07483,39.30592,39.48804,38.38379,38.12754,38.97042,37.78642,40.32767,37.63808,41.20938,40.87496,41.03083,41.05700,41.52954,40.96283,39.94037
1403,25.19629,24.40283,23.38592,24.81154,23.53367,24.69037,24.89075,24.66533,23.82933,25.10908,24.68308,25.29042,25.11621,23.98383,24.26625,24.67875,24.34188,24.15004,23.98250,24.51967,24.31221,24.43229,24.45937,23.31417,23.98154,23.58908,23.85196,24.92700,26.12529
1404,24.87267,22.47413,22.36329,23.47004,22.67067,23.16954,23.71750,23.32687,23.05021,25.78383,23.51337,24.72787,23.91392,23.01675,23.08150,23.29688,23.10612,23.00763,22.92779,23.31775,23.16792,23.27204,23.27679,22.87363,23.08746,22.94754,22.91404,23.03021,22.87379
1405,16.54012,20.83283,20.51033,17.61683,20.04037,19.85429,17.01571,19.47413,19.30496,16.20204,17.20675,17.16750,17.04688,18.54958,18.19433,18.21771,17.78321,17.72333,18.09717,17.48042,18.64379,17.44650,19.07817,18.83083,18.95287,18.94250,19.69908,20.31004,21.14596
1406,17.59404,18.01229,19.77117,18.82658,19.97004,18.49117,19.25121,18.82579,20.62196,16.80942,19.64396,17.34246,18.49129,20.62117,19.92754,18.84458,19.95546,20.58604,20.81992,19.79383,19.60475,20.09575,19.16946,22.90517,20.45675,21.60988,19.80467,17.98362,16.89767
1407,9.17637,11.14637,11.59717,9.78588,11.46283,11.07896,9.34779,11.03258,11.19417,9.08704,9.48267,9.61571,9.39771,10.57625,10.24129,10.21304,9.91075,9.87308,10.19346,9.68567,10.58729,9.66013,10.87433,11.02138,10.90921,11.00933,11.28592,11.04175,10.67013
1408,15.16200,14.58113,15.04738,14.93063,14.75233,14.42613,15.22921,14.39612,14.60063,14.95162,15.12354,14.98350,15.22617,14.69112,14.71958,14.68487,14.83563,14.86863,14.77733,14.98608,14.59783,15.00079,14.45938,14.90767,14.60583,14.73063,14.59338,14.41071,14.19883
1409,39.65704,11.81721,13.89583,32.14900,16.53229,17.25412,36.71079,19.76912,21.80858,41.56921,35.30488,35.43133,36.46617,26.48296,28.38017,27.87671,31.07579,31.66404,29.32146,33.29483,25.40771,33.59171,22.42858,26.07104,23.92700,24.66292,18.70525,14.40250,10.48946
1410,46.77662,34.58192,34.08121,45.34117,36.78450,39.15521,46.29971,40.81125,40.75088,46.80087,45.89833,45.93796,46.36746,42.89250,43.90212,44.08904,44.84679,44.85263,43.98046,45.40100,42.83187,45.40871,41.86075,41.88992,41.91671,41.73971,38.84487,37.53642,36.37900
1411,16.94250,12.00400,11.08863,14.64596,11.62638,13.07596,14.99692,13.31758,12.30104,18.08367,14.50046,16.62275,15.54458,12.76229,13.37817,14.10442,13.64508,13.27608,12.86683,14.09158,13.31267,13.91683,13.33488,11.48417,12.64908,12.01417,12.21012,12.95512,13.41483
1412,30.05721,30.74892,31.61308,30.82600,31.69287,31.06608,30.62600,31.27042,31.93275,29.70483,30.79725,30.26100,30.50233,31.64942,31.32217,31.04712,31.15633,31.26954,31.50404,30.96854,31.40271,31.01471,31.39412,32.41392,31.77233,32.12625,31.65913,30.71254,29.70358
1413,35.64733,30.92879,31.03804,34.78283,31.59963,32.02225,35.47742,32.54779,32.80300,35.61992,35.25529,35.10229,35.44038,33.72125,34.11100,34.06758,34.59475,34.67808,34.25496,34.94192,33.56308,34.98429,33.03212,33.53446,33.24196,33.32050,32.14813,31.48175,31.01171
1414,35.76325,32.54146,32.68129,36.17204,34.05858,34.96417,35.75408,35.77321,35.81071,35.71163,35.81504,36.13983,35.89963,36.06233,36.16050,36.28867,36.13021,36.02804,36.07117,35.96637,36.12583,35.90792,36.07279,35.97938,36.04129,35.99158,34.96717,34.07567,32.86871
1415,28.13179,32.15525,32.72875,28.81562,31.80575,30.67463,28.67692,30.18292,30.66483,27.94892,28.88358,28.32350,28.46229,30.00088,29.50792,29.17167,29.23912,29.40404,29.72304,29.05217,29.73771,29.12946,29.91133,30.98300,30.25100,30.63554,31.06683,31.13529,31.35687
1416,12.46496,6.74762,6.13021,9.50475,6.33479,7.12892,10.64892,7.27512,6.83379,13.76783,10.12229,11.31462,10.82396,7.66679,8.24554,8.52558,8.80204,8.73583,8.12442,9.49221,7.82608,9.47350,7.48667,6.78975,7.25658,6.96483,6.68663,7.09758,7.59179
1417,12.46350,11.98779,11.85138,11.61912,10.88388,11.05571,11.71338,10.64833,9.84167,12.26642,11.27363,12.62121,12.28912,9.95483,10.47963,11.19829,10.65421,10.25704,9.96654,10.97738,10.46017,10.77896,10.48279,9.00996,9.91142,9.40804,10.49208,11.49725,11.97675
1418,21.41567,23.86329,22.49875,20.42762,21.77283,22.37329,20.20621,21.70883,20.65350,22.24863,20.01775,21.65404,20.60087,20.07217,20.11433,20.63575,19.87967,19.57925,19.65888,19.94937,20.57208,19.80479,21.10167,19.44258,20.43292,19.94587,21.42900,23.29858,25.35517
1419,14.28871,16.00700,15.45504,13.20450,14.14521,13.46850,14.29671,12.71292,12.80000,14.51550,14.16379,13.38054,13.89500,13.04321,13.04038,12.68192,13.36758,13.67754,13.38450,13.78358,12.75062,13.95425,12.53400,13.19396,12.76979,12.96046,13.40187,14.41696,16.39517
1420,32.70796,38.33058,39.08754,35.29429,39.26171,38.01388,34.43367,38.06562,39.32771,32.17071,35.17742,33.37596,33.83567,38.33225,37.28525,36.38892,36.64287,37.05337,37.84771,35.87629,37.70838,36.06550,37.98842,40.14858,38.78608,39.58212,39.03262,37.84000,37.31333
1421,24.66325,18.88946,18.77779,22.78958,19.48121,20.09192,23.75667,20.60738,20.74117,25.32900,23.42946,23.73312,23.73979,21.60717,21.98267,21.96487,22.48267,22.56446,22.09458,22.97850,21.49296,23.02488,21.03225,21.33783,21.17154,21.19813,20.08929,19.60813,19.38612
1422,34.79583,21.29975,19.68879,32.25221,21.62992,24.51987,34.43988,25.77462,25.04958,34.56508,33.71275,32.90779,34.25475,28.25517,29.89763,30.10937,31.51042,31.65750,30.08296,32.66779,28.23937,32.77233,26.86233,25.98321,26.66117,26.13533,23.57029,23.55171,23.99642
1423,31.85221,37.98196,37.66600,34.49038,37.19975,36.98108,33.49658,36.59275,36.35338,30.53433,33.89342,32.78863,33.38217,35.69000,35.38125,35.35500,34.92550,34.88367,35.30917,34.38567,35.80487,34.36496,36.23029,35.67342,36.04362,35.94646,36.85879,37.38946,37.68608
1424,30.55033,40.09854,40.23029,33.68521,39.42933,38.44979,32.26783,37.79517,37.97546,29.57900,32.93842,31.85313,32.02075,36.41663,35.47758,35.15571,34.57396,34.64979,35.55500,33.71692,36.32942,33.74638,37.11675,37.51688,37.19875,37.45900,38.64696,39.09983,39.52683
1425,13.09417,19.53867,20.23113,14.47488,19.51788,18.36429,13.60275,17.87383,18.29742,13.16733,14.04929,13.89146,13.44500,16.81050,15.88212,15.55412,15.11575,15.21254,15.98775,14.55542,16.64937,14.59425,17.32083,18.16371,17.54546,17.92779,18.77333,18.77054,18.65417
1426,17.25812,27.82204,28.25554,20.13362,27.71358,26.54717,17.92050,25.97050,26.27408,17.28888,18.69417,19.24246,18.02937,23.75592,22.38025,22.21579,20.94417,20.82492,22.22479,19.76371,23.81838,19.67733,25.08446,25.45425,25.10588,25.42608,26.91008,27.04317,27.16854
1427,26.29533,28.18850,26.65217,28.36383,27.20637,28.66967,27.88042,28.73067,27.78446,24.80658,28.04742,26.76392,27.76804,28.14792,28.45363,28.67938,28.45783,28.36004,28.28454,28.24479,28.44875,28.21304,28.58562,27.01696,28.05367,27.55942,27.77017,28.84129,29.98129
1428,20.11125,25.07604,25.97892,21.80658,25.37996,24.08017,21.18662,23.79312,24.55104,19.51204,21.57646,20.67763,20.96412,23.62517,22.93262,22.51438,22.44996,22.60683,23.16271,21.99225,23.31783,22.05725,23.58646,24.90542,24.03446,24.52792,24.76296,24.23679,23.74904
1429,17.31638,18.29567,17.90983,17.11729,17.54425,17.76125,16.96463,17.50954,17.05771,17.42717,16.87200,17.58188,17.17875,16.84637,16.91075,17.18908,16.82650,16.66746,16.68700,16.84937,17.08012,16.77104,17.27838,16.56367,16.98050,16.75971,17.38600,18.08317,18.71192
1430,23.65371,20.34317,19.24575,23.09838,20.06854,21.66479,23.39029,21.98146,21.21438,23.67029,23.19583,23.51200,23.48129,21.94525,22.42604,22.73329,22.74208,22.64796,22.28492,22.98038,22.15225,22.94529,22.01950,21.14950,21.64900,21.29067,20.80904,21.56325,22.45792
1431,30.22954,30.14538,30.31763,30.71750,30.56908,30.66754,30.50921,30.83400,30.90925,30.02396,30.59500,30.43375,30.49204,30.90879,30.87037,30.84542,30.81921,30.82125,30.88933,30.70233,30.87829,30.70104,30.87871,31.03088,30.92400,30.96954,30.72304,30.46146,30.07121
1432,3.82742,4.20237,4.05979,3.73867,3.97808,4.11579,3.58017,4.04583,3.83125,3.93779,3.53975,4.04892,3.73062,3.65975,3.66313,3.82450,3.57625,3.47342,3.52462,3.55662,3.79633,3.50325,3.93362,3.55054,3.77342,3.66000,3.94842,4.20642,4.37925
1433,14.86679,18.17442,18.32704,15.77604,17.79662,17.20858,15.57129,16.90583,17.17121,14.39379,15.74667,15.10429,15.41829,16.68200,16.32446,16.10758,16.09446,16.19387,16.45250,15.91188,16.52742,15.95733,16.69675,17.31829,16.88958,17.12425,17.39192,17.53267,17.95392
1434,4.77533,17.57817,17.79183,7.97333,16.27283,14.66625,6.12437,13.56546,13.71379,4.15738,6.85667,6.47517,6.04421,11.35096,10.09779,9.86279,8.82654,8.79154,10.01808,7.79275,11.39117,7.76037,12.56096,12.70646,12.54179,12.79604,14.93487,15.74463,16.58579
1435,6.65017,22.96258,22.88929,10.29908,20.73267,18.93871,8.04775,17.31687,17.19029,6.01971,8.87904,8.91354,8.04833,14.23479,12.73971,12.58767,11.18938,11.09775,12.57554,9.97646,14.34817,9.91196,15.85667,15.98788,15.71312,15.96950,18.89917,20.64729,22.64733
1436,27.52050,30.73767,30.74492,28.56025,30.42921,30.16921,27.97858,29.93462,29.88612,27.22004,28.17900,28.08033,27.98946,29.33954,29.07504,29.07346,28.75396,28.71096,29.01683,28.45279,29.39071,28.42742,29.68479,29.58871,29.62637,29.64200,30.16271,30.39742,30.57712
1437,24.76146,17.11587,16.61287,22.85771,17.43633,18.70258,24.11725,19.31850,18.98513,24.99871,23.65233,23.65421,24.09387,20.59475,21.46804,21.63983,22.32696,22.36562,21.51358,23.02246,20.61750,23.05971,19.89296,19.43971,19.78546,19.51125,18.30837,18.17025,18.04287
1438,8.66392,10.53500,9.98579,9.70442,10.48196,11.23892,8.70004,11.34821,10.78196,8.57400,8.86696,9.62829,8.98429,10.20079,10.06508,10.41079,9.62167,9.36104,9.71579,9.22608,10.56729,9.09121,11.07512,9.91475,10.62467,10.30850,10.79525,11.17521,11.30079
1439,18.13125,26.90896,26.95037,21.34425,26.21887,25.61504,19.54192,25.04929,24.85992,16.93354,20.05246,19.92250,19.73883,23.31408,22.64062,22.78338,21.71438,21.48492,22.35738,20.84367,23.55612,20.71079,24.39208,23.92058,24.15158,24.12629,25.56658,26.16062,26.54033
1440,3.30658,7.44963,7.84550,3.84629,6.98017,6.00967,3.59529,5.51192,5.84337,3.34733,3.79896,3.63162,3.45650,5.06408,4.55075,4.29279,4.21029,4.32679,4.69254,3.99375,4.88492,4.04629,5.17108,5.96650,5.39771,5.69892,6.28650,6.49379,6.86400
1441,19.58875,16.50704,15.63671,18.40537,15.44842,16.33696,19.03888,16.26579,15.52054,19.48354,18.60492,19.08792,19.29421,16.41188,17.15321,17.61833,17.67638,17.48725,16.90158,18.16304,16.71138,18.07946,16.37792,15.21833,15.96767,15.51825,15.63775,16.57800,17.59671
1442,8.80888,7.41608,7.49004,8.03800,7.60063,7.68083,8.23562,7.75783,7.77050,9.30567,8.13825,8.60538,8.29358,7.82283,7.85433,7.88571,7.91129,7.90179,7.84042,8.02958,7.82508,8.02454,7.79346,7.84283,7.80246,7.80967,7.67529,7.59954,7.46929
1443,21.16175,23.26825,23.52725,22.10112,23.37171,23.06242,21.66875,22.98046,23.14479,20.75783,21.82958,21.62475,21.66763,22.75387,22.51496,22.45679,22.28433,22.27850,22.52713,22.04625,22.70550,22.03596,22.85888,23.21025,22.94921,23.08271,23.19950,23.11012,23.04879
1444,15.65917,24.90746,24.35600,17.28712,23.10146,22.43917,16.18258,21.40904,20.99204,15.68454,16.62958,16.69033,16.10579,19.39550,18.62025,18.55833,17.78604,17.75142,18.50400,17.17842,19.54550,17.16183,20.47275,19.97033,20.20633,20.18146,22.10875,23.60825,25.25233
1445,15.00629,16.40808,15.47246,15.46250,15.54846,16.32300,15.20525,16.17442,15.53525,14.82854,15.25696,15.35704,15.23046,15.45946,15.51354,15.70208,15.42004,15.34000,15.37204,15.33450,15.66038,15.30367,15.89604,15.08429,15.54817,15.28592,15.68212,16.64892,17.71750
1446,2.94146,3.25129,3.11096,3.05783,3.13683,3.27463,2.99250,3.26004,3.14838,2.88829,3.00225,3.02217,3.00550,3.09325,3.08371,3.12238,3.04496,3.02317,3.04750,3.02250,3.13800,3.01279,3.20346,3.03546,3.13504,3.08662,3.16854,3.31567,3.47175
1447,13.37542,16.96442,16.24821,14.32058,15.84492,16.15608,13.59633,15.78146,15.12788,13.00471,13.67233,14.09100,13.84225,14.56158,14.49871,14.84092,14.15800,13.91692,14.16225,13.90287,14.92675,13.78112,15.37738,14.14888,14.91196,14.57662,15.64096,16.64138,17.53104
1448,2.85704,4.84708,4.60254,3.05983,4.14708,4.01596,2.86454,3.71525,3.53917,2.78629,2.87721,3.09454,2.94858,3.22500,3.14096,3.23383,3.00121,2.93354,3.04346,2.93562,3.32113,2.90046,3.50175,3.24358,3.38329,3.32212,3.86638,4.37646,5.02867
1449,9.37633,14.27421,14.34321,11.16458,14.10183,13.78487,10.12008,13.56283,13.54733,8.82675,10.44450,10.36012,10.19846,12.54412,12.04821,12.06804,11.44767,11.34238,11.91283,10.92167,12.65146,10.85846,13.19300,13.02533,13.09967,13.13537,13.83021,13.98638,14.08462
1450,6.75188,7.78175,7.08858,6.81950,7.13104,7.78633,6.40721,7.64588,6.98388,6.89808,6.37554,7.22325,6.66467,6.69083,6.73487,7.08800,6.54629,6.33321,6.43350,6.45608,7.02042,6.35058,7.35258,6.27829,6.91454,6.58775,7.20587,8.04312,8.72879
1451,9.14458,14.41383,12.97342,9.98175,12.15454,12.70442,9.21771,11.95342,10.80438,8.82554,9.24758,9.97704,9.53458,10.08079,10.06333,10.57983,9.66971,9.35004,9.58800,9.44721,10.62496,9.29292,11.26567,9.36033,10.51979,9.97354,11.73454,13.70287,15.80050
1452,2.02554,2.50379,2.35887,2.16412,2.33042,2.47687,2.02571,2.45175,2.30696,1.95242,2.02279,2.19738,2.10050,2.18296,2.16708,2.25992,2.09296,2.03221,2.08354,2.05596,2.26696,2.02483,2.37154,2.13167,2.26821,2.19854,2.34946,2.52758,2.72158
1453,22.76475,25.58138,25.28350,23.27683,24.73829,24.61833,22.94850,24.23946,23.96433,22.58550,23.01808,23.13408,23.00879,23.57712,23.46971,23.57300,23.27646,23.20233,23.35675,23.14071,23.70200,23.10438,23.94825,23.55088,23.77375,23.67512,24.39704,25.05792,25.74817
1454,17.69487,16.92467,16.22508,17.53258,16.58858,17.38004,17.38083,17.47546,16.98275,17.84808,17.31846,17.85325,17.54367,17.10862,17.29554,17.55063,17.30654,17.17017,17.10667,17.31292,17.33150,17.24742,17.41871,16.59062,17.10933,16.83688,16.91604,17.38617,17.89925
1455,6.57712,4.01471,3.95342,5.57958,4.20871,4.44263,6.17812,4.59667,4.66667,6.94362,6.03050,6.06458,6.08488,5.09379,5.23633,5.15267,5.50496,5.61021,5.36596,5.78013,4.97092,5.83796,4.74087,5.10600,4.85692,4.92488,4.40812,4.32421,4.39329
1456,6.84346,7.31629,7.85492,7.25092,7.89408,7.49696,7.15154,7.58725,7.96746,6.65771,7.24675,6.93304,7.07587,7.76021,7.54958,7.38654,7.44050,7.50746,7.65342,7.33892,7.61713,7.36692,7.63250,8.24125,7.85137,8.06271,7.83696,7.32196,6.75792
1457,19.66396,9.58571,9.61029,16.98875,10.62775,11.46892,18.77429,12.33292,12.62263,20.11167,18.20317,17.96517,18.65813,14.53529,15.41600,15.35487,16.48967,16.66442,15.67025,17.38854,14.29671,17.48808,13.24096,13.76817,13.52675,13.54254,11.58554,10.59963,9.87675
1458,25.24608,27.52279,26.85808,26.03625,26.41246,26.74942,25.65096,26.44704,25.82854,24.62233,25.63296,25.61846,25.83029,25.71758,25.89354,26.21767,25.80613,25.60217,25.61204,25.71554,26.04167,25.61704,26.22992,25.00758,25.80933,25.44837,26.27171,27.15583,28.00246
1459,21.63188,28.25100,27.85971,23.41996,27.17404,26.85571,22.45412,26.24896,25.95017,21.11179,22.80737,22.53942,22.42279,24.87546,24.37037,24.38358,23.76717,23.69996,24.24929,23.26363,25.00771,23.23033,25.64008,25.27025,25.43887,25.40642,26.60962,27.54583,28.50225
1460,26.22604,30.10642,30.32367,27.55171,29.86721,29.30400,26.98029,29.02142,29.21104,25.72800,27.23642,26.80321,26.90392,28.59425,28.22408,28.09767,27.88058,27.90271,28.26150,27.54313,28.52571,27.54925,28.78196,29.16463,28.88875,29.05842,29.47517,29.56471,29.73000
1461,24.35917,30.44504,30.43933,26.22033,29.84271,29.17633,25.49338,28.70233,28.86300,23.77788,25.91267,24.96108,25.23933,27.94392,27.35283,27.07625,26.83671,26.93604,27.46013,26.35233,27.83300,26.40242,28.27621,28.64858,28.38754,28.59604,29.30571,29.67388,30.23929
1462,23.24296,24.48925,25.46733,24.21513,25.29354,24.17663,24.50629,24.23846,25.34946,22.60171,24.78283,22.84421,23.93658,25.36050,24.95971,24.24550,24.98933,25.39279,25.51350,24.88217,24.75117,25.08379,24.46171,26.52008,25.23779,25.90288,25.05083,23.99679,23.29008
1463,20.89050,21.86554,22.37092,20.87304,21.17358,19.89679,21.75258,19.46967,20.25204,20.09583,21.65721,20.10971,21.40183,20.65963,20.69133,20.25825,21.07413,21.35767,21.09317,21.38008,20.20342,21.52304,19.67088,21.23100,20.27438,20.74025,20.47321,20.33779,20.92975
1464,17.19883,24.13292,24.27317,18.93304,23.70363,22.98600,17.93892,22.50125,22.60950,16.60246,18.25796,18.09179,18.00454,20.96533,20.09729,20.03313,19.24796,19.16921,19.96917,18.72654,21.03263,18.67338,21.86608,22.01996,21.84208,22.02450,23.11033,23.47046,23.91542
1465,17.76313,25.26488,24.99988,17.77229,23.86592,22.85108,17.45596,21.89838,21.97725,18.71225,17.77363,17.80633,17.18163,20.21100,19.14471,18.76283,18.35183,18.52071,19.25792,18.04458,20.09688,18.13367,21.00500,21.46175,21.08088,21.37708,22.86421,23.92742,25.38654
1466,18.90892,31.37767,31.54979,21.94729,30.36796,28.80221,20.65325,27.78733,28.25288,18.29879,21.47283,19.94013,20.12733,25.94663,24.43613,23.76721,23.22783,23.49563,24.71167,22.30600,25.64654,22.43650,26.76292,27.92167,27.07425,27.63950,29.16500,29.85463,30.97304
1467,26.29004,27.79429,28.75608,26.00563,27.72279,26.25029,26.12738,25.89679,26.66513,26.37821,26.12271,25.95013,26.10558,26.34817,26.12600,25.91908,26.08883,26.15883,26.26321,26.10600,26.10533,26.13213,25.95863,27.13288,26.40171,26.79967,26.97425,26.46838,26.09104
1468,16.08050,12.23342,12.53225,14.25833,12.58000,12.36025,15.33738,12.54396,13.06071,16.93554,15.16733,14.87733,15.03329,13.74146,13.88071,13.54488,14.33938,14.61321,14.23300,14.77304,13.37729,14.92221,12.88292,14.01008,13.31338,13.61342,12.68442,12.17338,12.03767
1469,13.38608,14.81363,14.34904,13.66808,14.56021,14.99325,13.40496,14.91838,14.64383,13.61008,13.56763,13.51225,13.28633,14.30825,14.09546,14.07125,13.87504,13.89817,14.08492,13.71338,14.34754,13.73600,14.64175,14.44904,14.51854,14.48154,14.65913,15.17271,15.69083
1470,22.75533,24.13467,24.54396,23.23317,24.35188,23.85888,22.98625,23.83729,24.22242,22.79529,23.17071,22.75821,22.84825,23.94729,23.70542,23.50738,23.54296,23.61450,23.81138,23.34825,23.80704,23.38400,23.84700,24.36829,24.06625,24.27508,24.20138,23.82788,23.52746
1471,6.82437,5.83175,5.47762,5.68896,5.31729,5.43775,6.14167,5.32846,5.28321,7.36262,5.97717,6.36646,6.15592,5.35617,5.39421,5.41092,5.51229,5.53746,5.40837,5.75467,5.33508,5.77183,5.29179,5.40483,5.30754,5.32837,5.28633,5.67537,6.49212
1472,20.26350,16.93500,17.90817,18.51604,18.06367,17.09700,20.07279,17.41133,18.80446,20.49992,19.83467,18.61729,19.61946,18.87333,18.45421,17.75567,18.72329,19.16308,19.01854,19.30246,18.19358,19.52400,17.80429,20.31529,18.74071,19.54579,18.08488,16.75342,16.28167
1473,21.94842,18.77767,18.53021,19.30313,18.54238,18.48783,20.96588,18.46758,18.89804,22.85863,20.58208,20.36863,20.65533,19.03596,18.85413,18.49196,19.17638,19.48779,19.18779,19.90879,18.67663,20.07950,18.50558,19.74704,18.91038,19.28104,18.57533,18.70308,19.75979
1474,27.56592,22.58554,22.87529,24.10704,22.47100,21.89350,26.29329,21.91479,22.76171,28.51104,25.70142,25.55792,26.02821,23.21029,23.17958,22.78225,23.76517,24.10767,23.58825,24.77521,22.71738,24.95804,22.21196,24.08933,22.86683,23.40683,22.34029,22.02671,22.96613
1475,30.84979,15.98829,16.06075,26.80704,17.41354,18.55417,29.89650,19.78192,20.40671,31.08504,28.97658,27.98058,29.56458,23.21158,24.41267,24.20783,26.07283,26.43479,24.90683,27.59471,22.70900,27.80342,21.09658,22.53313,21.70246,21.91492,18.75475,17.41658,16.88796
1476,33.18296,31.56867,32.59225,32.58925,32.59329,31.84100,33.16338,32.15392,33.12225,33.59163,33.23667,32.41171,32.76167,33.18571,32.90429,32.39871,33.00071,33.30279,33.29946,33.12375,32.73175,33.28429,32.47242,34.05246,33.08842,33.60217,32.62579,31.43538,30.66650
1477,26.65404,31.81321,31.42296,25.95688,29.97125,29.30588,25.98158,28.36338,28.14971,27.50038,26.03400,26.67033,25.89904,27.01083,26.44929,26.41113,26.03167,26.07196,26.41542,26.02908,27.03300,26.06450,27.62575,27.78154,27.54479,27.65329,29.01142,30.47700,32.53667
1478,35.16963,37.83521,38.10450,34.61333,37.18250,36.33950,34.64738,35.85821,36.11275,35.83113,34.70354,35.03271,34.57025,35.39871,34.98750,34.85667,34.73629,34.80079,35.04275,34.71696,35.29529,34.75513,35.55192,36.15842,35.70996,35.94354,36.52717,36.87629,37.63154
1479,18.08513,19.82525,20.77550,16.37117,19.59971,18.15700,16.64800,17.64658,18.33675,19.47838,16.58113,17.72679,16.69138,17.30408,16.67346,16.47767,16.36500,16.45000,16.77721,16.47442,17.06513,16.51154,17.33342,18.83421,17.74700,18.25463,18.69529,18.65338,19.11521
1480,20.10579,23.52158,23.65917,17.86217,22.18033,21.08196,18.80529,20.16408,20.33050,20.97217,18.42888,19.48771,18.92538,18.77042,17.91863,17.80708,17.50017,17.58071,17.92354,17.97871,18.68125,18.00858,19.38433,20.28129,19.51258,19.86492,21.08579,22.18154,24.01933
1481,40.80613,35.02437,33.10108,37.69783,33.37221,34.85383,39.97354,34.90296,34.30375,40.33292,38.95950,38.88775,40.17917,35.12967,35.70688,36.06633,36.44550,36.38600,35.54054,37.75721,35.32117,37.74029,35.03008,34.29517,34.75508,34.45071,33.94329,35.36833,38.28763
1482,31.48579,32.48421,30.76213,28.87963,30.24542,30.85246,30.43538,30.24975,29.62063,31.53254,29.68750,30.15238,30.66754,28.54138,28.11575,28.35846,27.93733,27.84892,27.82683,28.84450,28.83925,28.80571,29.57583,28.67438,29.17429,28.98575,30.03538,31.99913,35.42021
1483,40.95508,43.81004,43.12921,39.73950,42.02000,41.59854,40.89483,40.85346,40.76733,40.20700,40.37121,40.14979,41.03513,39.78513,39.31692,39.34488,39.15567,39.16600,39.23533,39.78546,39.82829,39.78008,40.31013,40.43546,40.26679,40.37279,41.33500,42.68942,45.13058
1484,15.53488,16.07054,15.44696,13.49963,14.70179,14.59463,14.83763,14.05788,13.99500,15.59388,14.31617,14.52767,14.89808,13.34217,12.97833,12.95613,12.96800,13.04521,12.98688,13.66783,13.29792,13.70450,13.62138,14.06338,13.65375,13.80913,14.26529,15.49879,17.86658
1485,13.22013,12.43258,12.32546,11.92842,12.20717,12.32154,12.10842,12.28263,12.16225,14.20963,11.99133,12.90804,12.20646,11.88867,11.79942,11.91104,11.72154,11.66713,11.69317,11.86083,11.98392,11.84150,12.16150,11.96188,12.05617,12.00604,12.19317,12.43642,12.83017
1486,6.10996,6.94904,6.14429,5.86237,6.07921,6.68321,5.60967,6.50900,5.90900,6.44017,5.55696,6.40004,5.81500,5.68150,5.73579,6.04204,5.60308,5.42946,5.47979,5.57800,5.96617,5.49617,6.24325,5.29433,5.85779,5.56746,6.12583,7.01283,8.05221
1487,9.69350,6.83100,6.52621,8.33367,6.54117,7.01537,8.70417,7.08983,6.73746,10.18354,8.37112,9.47433,9.01012,7.11212,7.49562,7.84342,7.74571,7.57433,7.27600,8.07275,7.33012,7.98742,7.19183,6.52521,6.95004,6.69825,6.71400,6.99071,7.21708
1488,22.62571,17.23700,16.15058,20.80792,16.86500,18.57400,21.12904,18.93283,17.86088,23.32775,20.64279,22.42671,21.66188,18.64858,19.43333,20.17300,19.82075,19.45204,18.94029,20.25104,19.19817,20.07438,19.07288,17.10529,18.37208,17.68246,17.63642,18.36063,18.87183
